"Date"	"Time"	"Open"	"High"	"Low"	"Close"	"Volume"
12/23/2005	15:15	1276.50	1277.25	1276.25	1276.50	5836
12/23/2005	15:30	1276.50	1276.50	1275.50	1275.50	8810
12/23/2005	15:45	1275.50	1276.75	1275.50	1276.00	7628
12/23/2005	16:00	1276.25	1277.00	1275.75	1276.75	13571
12/23/2005	16:15	1276.75	1277.25	1275.50	1276.75	16402
12/23/2005	16:30	1276.50	1276.50	1276.50	1276.50	1
12/26/2005	18:15	1277.00	1277.25	1276.50	1276.75	665
12/26/2005	18:30	1277.25	1277.25	1276.75	1277.00	65
12/26/2005	18:45	1277.00	1279.00	1276.75	1278.50	1007
12/26/2005	19:00	1278.50	1278.75	1278.25	1278.50	176
12/26/2005	19:15	1278.75	1278.75	1278.25	1278.75	77
12/26/2005	19:30	1278.75	1279.00	1278.75	1278.75	88
12/26/2005	19:45	1278.50	1278.75	1278.50	1278.50	32
12/26/2005	20:00	1278.25	1278.50	1278.25	1278.50	77
12/26/2005	20:15	1278.50	1278.75	1278.50	1278.50	55
12/26/2005	20:30	1278.75	1278.75	1278.25	1278.25	22
12/26/2005	20:45	1278.50	1279.00	1278.50	1278.75	109
12/26/2005	21:00	1278.50	1278.50	1278.25	1278.25	133
12/26/2005	21:15	1278.25	1278.25	1278.25	1278.25	58
12/26/2005	21:30	1278.25	1278.25	1278.00	1278.25	58
12/26/2005	21:45	1278.25	1278.50	1278.00	1278.25	20
12/26/2005	22:00	1278.00	1278.25	1278.00	1278.25	39
12/26/2005	22:15	1278.25	1278.25	1278.25	1278.25	15
12/26/2005	22:30	1278.25	1278.50	1278.25	1278.25	14
12/26/2005	22:45	1278.25	1278.25	1278.00	1278.25	22
12/26/2005	23:00	1278.00	1278.00	1278.00	1278.00	16
12/26/2005	23:15	1278.00	1278.25	1278.00	1278.00	18
12/26/2005	23:30	1278.25	1278.25	1278.00	1278.25	20
12/26/2005	23:45	1278.00	1278.25	1278.00	1278.00	36
12/27/2005	00:00	1278.00	1278.00	1278.00	1278.00	10
12/27/2005	00:15	1278.25	1278.25	1278.00	1278.00	16
12/27/2005	00:30	1278.00	1278.25	1278.00	1278.25	30
12/27/2005	00:45	1278.25	1278.25	1278.00	1278.00	19
12/27/2005	01:00	1278.00	1278.75	1278.00	1278.25	218
12/27/2005	01:15	1278.00	1278.25	1278.00	1278.25	60
12/27/2005	01:30	1278.25	1278.25	1278.25	1278.25	91
12/27/2005	01:45	1278.50	1278.50	1278.25	1278.50	9
12/27/2005	02:00	1278.50	1278.75	1278.50	1278.50	20
12/27/2005	02:15	1278.25	1278.50	1278.25	1278.50	32
12/27/2005	02:30	1278.25	1278.50	1278.25	1278.25	11
12/27/2005	02:45	1278.25	1278.50	1278.25	1278.50	20
12/27/2005	03:00	1278.50	1278.75	1278.50	1278.75	100
12/27/2005	03:15	1278.75	1278.75	1278.25	1278.50	697
12/27/2005	03:30	1278.25	1278.25	1277.75	1278.25	709
